chembl_id,assay_type,molregno_num,confidence_score
CHEMBL1014433,B,52,0
CHEMBL1017069,T,38,0
CHEMBL1017070,B,42,0
CHEMBL1014465,B,66,0
CHEMBL1010954,B,54,0
CHEMBL1019648,B,53,0
CHEMBL1015327,B,37,0
CHEMBL961646,P,56,0
CHEMBL964046,B,58,0
CHEMBL959157,B,36,0
CHEMBL955135,B,41,0
CHEMBL955137,A,41,0
CHEMBL962422,A,34,0
CHEMBL963207,P,33,0
CHEMBL959243,B,35,0
CHEMBL965813,A,61,0
CHEMBL956773,A,47,0
CHEMBL956774,U,47,0
CHEMBL956776,A,58,0
CHEMBL961732,T,67,0
CHEMBL961734,T,68,0
CHEMBL961736,T,66,0
CHEMBL957606,B,35,0
CHEMBL958363,B,46,0
CHEMBL964122,B,67,0
CHEMBL964124,A,67,0
CHEMBL1030773,B,35,0
CHEMBL1026912,B,71,0
CHEMBL1026913,B,71,0
CHEMBL1030439,F,34,0
CHEMBL1023675,P,37,0
CHEMBL1024328,A,46,0
CHEMBL1026070,B,37,0
CHEMBL1031849,F,34,0
CHEMBL1036187,B,41,0
CHEMBL1036188,B,38,0
CHEMBL1063050,F,57,0
CHEMBL1063051,A,51,0
CHEMBL1051507,F,88,0
CHEMBL1026201,F,45,0
CHEMBL1026202,A,45,0
CHEMBL1034532,A,111,0
CHEMBL1034535,P,147,0
CHEMBL1034536,A,131,0
CHEMBL1060569,F,44,0
CHEMBL1060570,A,44,0
CHEMBL1063126,B,37,0
CHEMBL1052408,A,35,0
CHEMBL1052345,B,36,0
CHEMBL1052414,T,42,0
CHEMBL1052415,F,42,0
CHEMBL1054758,A,74,0
CHEMBL1054759,A,74,0
CHEMBL1054764,A,74,0
CHEMBL1054772,B,74,0
CHEMBL1054775,B,74,0
CHEMBL1059736,A,37,0
CHEMBL1059737,U,37,0
CHEMBL1063293,B,68,0
CHEMBL1056355,B,80,0
CHEMBL1050976,F,73,0
CHEMBL1059831,B,49,0
CHEMBL1060788,F,35,0
CHEMBL1059883,B,33,0
CHEMBL1058988,T,49,0
CHEMBL1058991,T,49,0
CHEMBL1058993,T,49,0
CHEMBL1051849,B,79,0
CHEMBL1052567,A,35,0
CHEMBL1055851,T,40,0
CHEMBL1055853,T,39,0
CHEMBL1058320,B,33,0
CHEMBL1059124,P,36,0
CHEMBL1059125,P,36,0
CHEMBL1054505,F,13533,0
CHEMBL1061946,B,33,0
CHEMBL1062852,B,33,0
CHEMBL1042151,B,48,0
CHEMBL1042152,B,48,0
CHEMBL1042155,B,47,0
CHEMBL1049225,A,64,0
CHEMBL1049233,A,64,0
CHEMBL1037720,B,45,0
CHEMBL1040416,B,37,0
CHEMBL1046603,B,39,0
CHEMBL1044823,B,36,0
CHEMBL1044825,A,35,0
CHEMBL1049260,B,55,0
CHEMBL1043124,A,37,0
CHEMBL1043968,A,37,0
CHEMBL1043969,A,37,0
CHEMBL1050934,B,47,0
CHEMBL1053696,B,35,0
CHEMBL1038468,B,54,0
CHEMBL1038494,A,33,0
CHEMBL1049126,B,42,0
CHEMBL1045639,B,47,0
CHEMBL1056888,F,100,0
CHEMBL1036979,B,33,0
CHEMBL1039641,B,58,0
CHEMBL1040503,B,41,0
CHEMBL1048319,B,39,0
CHEMBL1048429,T,54,0
CHEMBL1047615,B,37,0
CHEMBL1041516,F,108,0
CHEMBL1037934,A,33,0
CHEMBL1037937,A,33,0
CHEMBL1037167,B,34,0
CHEMBL1038044,B,36,0
CHEMBL1041703,B,44,0
CHEMBL1041706,A,43,0
CHEMBL1042519,A,47,0
CHEMBL1042520,U,47,0
CHEMBL1042537,B,105,0
CHEMBL1042538,B,105,0
CHEMBL1048754,B,46,0
CHEMBL1048798,B,42,0
CHEMBL1040877,B,56,0
CHEMBL1037371,B,40,0
CHEMBL1037372,B,40,0
CHEMBL1046934,T,62,0
CHEMBL1046936,T,63,0
CHEMBL1046938,T,61,0
CHEMBL1039021,F,33,0
CHEMBL1046150,A,33,0
CHEMBL1046172,B,61,0
CHEMBL1047855,A,35,0
CHEMBL1047857,F,34,0
CHEMBL1047858,F,33,0
CHEMBL1047863,F,66,0
CHEMBL1039923,B,37,0
CHEMBL1047015,P,40,0
CHEMBL1047017,A,40,0
CHEMBL1039103,B,39,0
CHEMBL1045403,B,56,0
CHEMBL1039165,A,59,0
CHEMBL1045193,P,42,0
CHEMBL1045194,P,42,0
CHEMBL1045195,A,42,0
CHEMBL1047876,U,41,0
CHEMBL1047878,U,41,0
CHEMBL1040185,B,67,0
CHEMBL1040218,B,62,0
CHEMBL1040228,B,92,0
CHEMBL1048200,A,48,0
CHEMBL1041109,B,55,0
CHEMBL1041111,B,43,0
CHEMBL1040694,F,5697,0
CHEMBL1069151,A,51,0
CHEMBL1069152,A,51,0
CHEMBL1069153,A,51,0
CHEMBL1041434,B,79,0
CHEMBL1045968,P,34,0
CHEMBL1041574,F,50,0
CHEMBL1042423,B,38,0
CHEMBL1048695,B,34,0
CHEMBL1048594,F,38,0
CHEMBL1048716,T,33,0
CHEMBL1066717,P,44,0
CHEMBL1068628,B,81,0
CHEMBL1068635,B,127,0
CHEMBL1068497,B,34,0
CHEMBL1070542,B,49,0
CHEMBL1070543,F,46,0
CHEMBL1070648,F,33,0
CHEMBL1071274,B,35,0
CHEMBL1072834,P,40,0
CHEMBL1070367,P,38,0
CHEMBL1070369,F,38,0
CHEMBL1070370,P,34,0
CHEMBL1074107,T,43,0
CHEMBL1074108,T,39,0
CHEMBL1066253,B,43,0
CHEMBL1072810,B,38,0
CHEMBL1072811,B,42,0
CHEMBL1074804,B,53,0
CHEMBL1064460,P,36,0
CHEMBL1065830,A,40,0
CHEMBL1070706,A,84,0
CHEMBL1070707,A,84,0
CHEMBL1073833,A,34,0
CHEMBL1072775,B,51,0
CHEMBL1072776,B,37,0
CHEMBL1072074,B,43,0
CHEMBL1067059,B,72,0
CHEMBL1067068,B,53,0
CHEMBL1067069,B,53,0
CHEMBL1073703,A,39,0
CHEMBL1066445,B,42,0
CHEMBL1072180,P,50,0
CHEMBL1072870,T,40,0
CHEMBL1073576,B,83,0
CHEMBL1071597,B,47,0
CHEMBL1068146,F,44,0
CHEMBL1068147,F,33,0
CHEMBL1068155,T,44,0
CHEMBL1116836,B,34,0
CHEMBL1116843,B,41,0
CHEMBL1116844,B,41,0
CHEMBL1116845,B,41,0
CHEMBL1102310,B,34,0
CHEMBL1100460,P,91,0
CHEMBL1099856,A,51,0
CHEMBL1104167,F,52,0
CHEMBL1111356,B,36,0
CHEMBL1111357,B,36,0
CHEMBL1111358,B,36,0
CHEMBL1117580,B,53,0
CHEMBL1100151,B,36,0
CHEMBL1106769,B,36,0
CHEMBL1100168,B,41,0
CHEMBL1100169,B,423,0
CHEMBL1112211,B,35,0
CHEMBL1104485,A,39,0
CHEMBL1104487,U,39,0
CHEMBL1107209,A,81,0
CHEMBL1107210,A,81,0
CHEMBL1105395,B,34,0
CHEMBL1106255,B,58,0
CHEMBL1108034,B,58,0
CHEMBL1108035,B,58,0
CHEMBL1108036,B,58,0
CHEMBL1108037,B,58,0
CHEMBL1108038,B,58,0
CHEMBL1108039,B,58,0
CHEMBL1108040,B,56,0
CHEMBL1108789,B,35,0
CHEMBL1111672,B,34,0
CHEMBL1112523,A,34,0
CHEMBL1112524,B,34,0
CHEMBL1112525,B,34,0
CHEMBL1112526,B,34,0
CHEMBL1105358,B,42,0
CHEMBL1105365,B,37,0
CHEMBL1106184,B,37,0
CHEMBL1112572,B,43,0
CHEMBL1113465,A,50,0
CHEMBL1113466,P,49,0
CHEMBL1113469,A,47,0
CHEMBL1113474,A,47,0
CHEMBL1115128,F,37,0
CHEMBL1110734,B,84,0
CHEMBL1110735,B,84,0
CHEMBL1109899,B,43,0
CHEMBL1109900,B,38,0
CHEMBL1103684,B,70,0
CHEMBL1108963,P,55,0
CHEMBL1104615,B,47,0
CHEMBL1104895,B,104,0
CHEMBL1104896,B,35,0
CHEMBL1121086,B,69,0
CHEMBL1121302,P,39,0
CHEMBL1121306,A,33,0
CHEMBL1115647,B,94,0
CHEMBL1106527,B,33,0
CHEMBL1106529,B,33,0
CHEMBL1112931,P,35,0
CHEMBL1112932,P,42,0
CHEMBL1112935,P,41,0
CHEMBL1112937,A,44,0
CHEMBL1115553,B,62,0
CHEMBL1115557,P,62,0
CHEMBL1115558,P,62,0
CHEMBL1116381,P,63,0
CHEMBL1118745,P,34,0
CHEMBL1118747,P,33,0
CHEMBL1118300,P,40,0
CHEMBL1118301,P,40,0
CHEMBL1118302,P,40,0
CHEMBL1118304,A,40,0
CHEMBL1118305,P,37,0
CHEMBL1119315,B,152,0
CHEMBL1118315,B,37,0
CHEMBL1118345,B,46,0
CHEMBL1118882,B,45,0
CHEMBL1118883,B,42,0
CHEMBL1120720,B,75,0
CHEMBL1120490,B,42,0
CHEMBL1120201,P,34,0
CHEMBL1119068,A,43,0
CHEMBL1120648,B,41,0
CHEMBL1120649,B,39,0
CHEMBL1120650,B,39,0
CHEMBL1169035,P,36,0
CHEMBL1166864,B,78,0
CHEMBL1166865,B,53,0
CHEMBL1166341,B,64,0
CHEMBL1169308,B,44,0
CHEMBL1173887,B,36,0
CHEMBL1173888,B,51,0
CHEMBL1174345,B,77,0
CHEMBL1175290,A,64,0
CHEMBL1175291,A,87,0
CHEMBL1176407,F,47,0
CHEMBL1176409,F,47,0
CHEMBL1176412,F,47,0
CHEMBL1176414,F,47,0
CHEMBL1177272,B,84,0
CHEMBL1212086,P,76,0
CHEMBL1211693,B,57,0
CHEMBL1211694,B,56,0
CHEMBL1211224,B,44,0
CHEMBL1211225,P,44,0
CHEMBL1217673,A,123,0
CHEMBL1220444,B,96,0
CHEMBL1219162,B,34,0
CHEMBL1219163,B,34,0
CHEMBL1219211,B,34,0
CHEMBL1219384,B,38,0
CHEMBL1219439,B,37,0
CHEMBL1219695,B,204,0
CHEMBL1219696,B,204,0
CHEMBL1219910,B,93,0
CHEMBL1219916,B,93,0
CHEMBL1219917,B,94,0
CHEMBL1227181,P,42,0
CHEMBL1227805,B,40,0
CHEMBL1227806,B,40,0
CHEMBL1227807,B,40,0
CHEMBL1227808,B,40,0
CHEMBL1228901,B,35,0
CHEMBL1243975,B,209,0
CHEMBL1246376,B,43,0
CHEMBL1246090,P,34,0
CHEMBL1247377,B,52,0
CHEMBL1247378,B,47,0
CHEMBL1251747,B,74,0
CHEMBL1251996,B,118,0
CHEMBL1251647,B,58,0
CHEMBL1252223,F,44,0
CHEMBL1251409,A,37,0
CHEMBL1251410,A,37,0
CHEMBL1251411,A,37,0
CHEMBL1250977,F,54,0
CHEMBL1251387,P,101,0
CHEMBL1261745,B,34,0
CHEMBL1261764,A,43,0
CHEMBL1261765,B,43,0
CHEMBL1261766,B,43,0
CHEMBL1261767,B,43,0
CHEMBL1260571,B,57,0
CHEMBL1259735,P,52,0
CHEMBL1260647,B,55,0
CHEMBL1261020,A,84,0
CHEMBL1261027,A,66,0
CHEMBL1261028,P,72,0
CHEMBL1261029,P,72,0
CHEMBL1261030,A,71,0
CHEMBL1261031,A,72,0
CHEMBL1259256,B,76,0
CHEMBL1266185,F,1259,0
CHEMBL1266765,B,56,0
CHEMBL1274494,B,44,0
CHEMBL1274727,B,33,0
CHEMBL1273980,A,52,0
CHEMBL1273981,A,52,0
CHEMBL1274090,B,40,0
CHEMBL1273744,B,35,0
CHEMBL1273327,A,40,0
CHEMBL1281057,B,44,0
CHEMBL1282998,A,34,0
CHEMBL1283000,A,34,0
CHEMBL1286670,P,38,0
CHEMBL1285392,B,66,0
CHEMBL1285394,B,66,0
CHEMBL1285549,B,53,0
CHEMBL1285561,B,47,0
CHEMBL1285562,B,47,0
CHEMBL1292318,B,34,0
CHEMBL1292026,P,98,0
CHEMBL1614112,F,62,0
CHEMBL1614127,F,483,0
CHEMBL1614129,F,318,0
CHEMBL1614164,F,1721,0
CHEMBL1614167,F,235,0
CHEMBL1614169,F,1691,0
CHEMBL1614183,F,2044,0
CHEMBL1614185,F,386,0
CHEMBL1614307,F,4060,0
CHEMBL1614312,F,1310,0
CHEMBL1614317,F,1237,0
CHEMBL1614318,F,122,0
CHEMBL1614320,F,386,0
CHEMBL1614383,F,39,0
CHEMBL1614389,F,68,0
CHEMBL1614453,F,4026,0
CHEMBL1614455,F,532,0
CHEMBL1614459,F,88432,0
CHEMBL1614519,F,159,0
CHEMBL1614520,F,191,0
CHEMBL1614524,F,1147,0
CHEMBL1613789,F,476,0
CHEMBL1613791,F,1126,0
CHEMBL1613794,F,1833,0
CHEMBL1613804,F,2107,0
CHEMBL1614201,F,1584,0
CHEMBL1614263,F,5572,0
CHEMBL1614266,F,1732,0
CHEMBL1614267,F,127,0
CHEMBL1614328,F,316,0
CHEMBL1614339,F,1154,0
CHEMBL1614405,F,143,0
CHEMBL1614416,F,1244,0
CHEMBL1614550,F,184,0
CHEMBL1613859,F,121,0
CHEMBL1613861,F,235,0
CHEMBL1613869,F,2032,0
CHEMBL1613871,F,183,0
CHEMBL1613897,F,316,0
CHEMBL1613944,F,1995,0
CHEMBL1613969,B,1163,0
CHEMBL1613970,F,5184,0
CHEMBL1614041,F,1169,0
CHEMBL1614051,F,397,0
CHEMBL1614056,B,101,0
CHEMBL1614065,F,183,0
CHEMBL1614071,F,127,0
CHEMBL1614080,F,876,0
CHEMBL1614090,F,2071,0
CHEMBL1614100,F,1021,0
CHEMBL1614137,F,2104,0
CHEMBL1614151,F,409,0
CHEMBL1614218,F,274,0
CHEMBL1614226,F,122,0
CHEMBL1614229,F,89,0
CHEMBL1614289,F,1938,0
CHEMBL1614302,F,1040,0
CHEMBL1614362,F,264,0
CHEMBL1614370,F,1383,0
CHEMBL1614371,B,128,0
CHEMBL1614484,F,235,0
CHEMBL1614485,F,1371,0
CHEMBL1613763,F,108,0
CHEMBL1613839,F,40,0
CHEMBL1613879,B,125,0
CHEMBL1613887,F,40,0
CHEMBL1613892,F,1028,0
CHEMBL1613923,F,1509,0
CHEMBL1613924,F,1708,0
CHEMBL1613936,F,2160,0
CHEMBL1614019,F,2166,0
CHEMBL1614670,A,669,0
CHEMBL1614671,A,669,0
CHEMBL1614673,A,669,0
CHEMBL1614674,A,669,0
CHEMBL1614675,A,103,0
CHEMBL1614676,A,103,0
CHEMBL1614677,A,103,0
CHEMBL1614678,A,103,0
CHEMBL1614679,A,103,0
CHEMBL1614680,A,103,0
CHEMBL1614681,A,103,0
CHEMBL1614682,A,103,0
CHEMBL1614691,A,55,0
CHEMBL1614692,A,55,0
CHEMBL1614693,A,55,0
CHEMBL1614694,A,55,0
CHEMBL1634494,P,114,0
CHEMBL1640842,B,55,0
CHEMBL1639146,A,57,0
CHEMBL1639901,U,54,0
CHEMBL1640433,B,40,0
CHEMBL1641170,A,34,0
CHEMBL1641185,B,226,0
CHEMBL1640643,B,73,0
CHEMBL1647368,A,36,0
CHEMBL1647372,F,38,0
CHEMBL1647122,A,45,0
CHEMBL1647425,B,38,0
CHEMBL1647342,B,38,0
CHEMBL1648933,B,35,0
CHEMBL1657147,B,54,0
CHEMBL1657153,B,54,0
CHEMBL1656979,P,33,0
CHEMBL1659264,A,49,0
CHEMBL1659265,F,47,0
CHEMBL1659266,F,45,0
CHEMBL1663311,F,33,0
CHEMBL1663819,B,33,0
CHEMBL1663502,A,159,0
CHEMBL1664145,A,105,0
CHEMBL1669975,F,42,0
CHEMBL1670256,B,34,0
CHEMBL1670257,B,34,0
CHEMBL1670258,B,34,0
CHEMBL1670259,B,34,0
CHEMBL1670260,B,43,0
CHEMBL1670261,B,42,0
CHEMBL1670562,B,101,0
CHEMBL1674435,A,68,0
CHEMBL1675247,B,91,0
CHEMBL1677385,A,50,0
CHEMBL1678649,B,149,0
CHEMBL1678650,B,149,0
CHEMBL1678666,B,44,0
CHEMBL1678667,B,44,0
CHEMBL1686689,B,35,0
CHEMBL1687224,B,53,0
CHEMBL1687227,B,44,0
CHEMBL1687432,P,40,0
CHEMBL1687599,F,34,0
CHEMBL1685175,P,52,0
CHEMBL1696258,A,59,0
CHEMBL1696259,P,59,0
CHEMBL1693133,B,33,0
CHEMBL1695092,B,47,0
CHEMBL1738022,T,80,0
CHEMBL1738023,F,56,0
CHEMBL1738369,F,694,0
CHEMBL1738371,B,244,0
CHEMBL1738421,F,554,0
CHEMBL1738423,F,114,0
CHEMBL1738479,F,168,0
CHEMBL1614015,F,304,0
CHEMBL1738494,F,694,0
CHEMBL1738552,F,694,0
CHEMBL1738557,F,40,0
CHEMBL1614104,F,299,0
CHEMBL1738594,F,39,0
CHEMBL1738598,F,2148,0
CHEMBL1738599,F,168,0
CHEMBL1614069,F,308,0
CHEMBL1738624,F,155,0
CHEMBL1613925,F,299,0
CHEMBL1737865,F,631,0
CHEMBL1737895,F,626,0
CHEMBL1737902,F,75614,0
CHEMBL1737912,F,694,0
CHEMBL1737992,F,789,0
CHEMBL1737993,F,2236,0
CHEMBL1737994,F,15589,0
CHEMBL1738043,F,168,0
CHEMBL1738104,F,350,0
CHEMBL1738183,F,470,0
CHEMBL1738249,F,631,0
CHEMBL1738250,F,55,0
CHEMBL1614244,F,139,0
CHEMBL1738322,F,36,0
CHEMBL1738325,F,225,0
CHEMBL1738380,F,247,0
CHEMBL1738391,F,470,0
CHEMBL1738501,F,77,0
CHEMBL1738505,F,49,0
CHEMBL1738513,F,674,0
CHEMBL1738569,F,2239,0
CHEMBL1738643,F,225,0
CHEMBL1738665,F,34,0
CHEMBL1738681,F,470,0
CHEMBL1738685,F,62,0
CHEMBL1738696,F,1453,0
CHEMBL1613878,F,38,0
CHEMBL1737964,F,34,0
CHEMBL1737967,F,674,0
CHEMBL1738131,F,470,0
CHEMBL1738411,F,47,0
CHEMBL1762849,A,35,0
CHEMBL1763519,P,33,0
CHEMBL1762940,B,36,0
CHEMBL1762941,B,36,0
CHEMBL1762942,B,43,0
CHEMBL1762943,B,43,0
CHEMBL1764234,B,41,0
CHEMBL1763951,F,41,0
CHEMBL1769944,B,49,0
CHEMBL1769441,A,37,0
CHEMBL1769601,F,38,0
CHEMBL1769796,B,35,0
CHEMBL1769913,B,43,0
CHEMBL1767665,F,35,0
CHEMBL1767667,F,37,0
CHEMBL1767675,T,33,0
CHEMBL1768191,B,36,0
CHEMBL1768123,B,70,0
CHEMBL1772316,B,51,0
CHEMBL1772338,F,43,0
CHEMBL1776260,B,58,0
CHEMBL1775691,A,70,0
CHEMBL1775695,P,49,0
CHEMBL1775697,P,49,0
CHEMBL1776601,F,40,0
CHEMBL1777166,B,35,0
CHEMBL1780988,B,38,0
CHEMBL1781582,B,36,0
CHEMBL1781475,A,36,0
CHEMBL1781476,F,36,0
CHEMBL1780501,P,51,0
CHEMBL1780841,B,40,0
CHEMBL1780842,B,40,0
CHEMBL1781046,B,38,0
CHEMBL1781047,B,38,0
CHEMBL1780656,B,37,0
CHEMBL1780675,B,38,0
CHEMBL1780684,B,38,0
CHEMBL1780685,B,38,0
CHEMBL1786727,B,52,0
CHEMBL1787683,B,52,0
CHEMBL1786291,B,49,0
CHEMBL1786304,B,36,0
CHEMBL1787626,P,43,0
CHEMBL1785375,B,47,0
CHEMBL1785542,B,59,0
CHEMBL1794350,F,669,0
CHEMBL1794360,F,40,0
CHEMBL1794366,F,1491,0
CHEMBL1794302,B,58,0
CHEMBL1794310,F,2293,0
CHEMBL1794315,B,107,0
CHEMBL1794316,F,79,0
CHEMBL1794375,B,88483,0
CHEMBL1794379,F,43,0
CHEMBL1794391,B,58,0
CHEMBL1794413,F,425,0
CHEMBL1794432,F,239,0
CHEMBL1794465,F,1957,0
CHEMBL1794469,F,2051,0
CHEMBL1794512,F,12428,0
CHEMBL1794516,B,374,0
CHEMBL1794521,F,33,0
CHEMBL1799669,T,34,0
CHEMBL1799699,B,60,0
CHEMBL1799819,B,50,0
CHEMBL1798507,B,85,0
CHEMBL1798508,B,88,0
CHEMBL1798509,B,68,0
CHEMBL1798900,F,63,0
CHEMBL1798903,F,63,0
CHEMBL1798919,B,60,0
CHEMBL1799183,A,33,0
CHEMBL1799627,B,53,0
CHEMBL1798342,B,133,0
CHEMBL1798343,A,45,0
CHEMBL1798344,A,44,0
CHEMBL1798345,A,44,0
CHEMBL1798346,A,60,0
CHEMBL1798350,P,163,0
CHEMBL1798465,A,43,0
CHEMBL1798466,A,42,0
CHEMBL1798974,B,38,0
CHEMBL1806304,P,33,0
CHEMBL1806307,P,36,0
CHEMBL1805651,B,39,0
CHEMBL1805888,P,46,0
CHEMBL1806046,B,40,0
CHEMBL1806047,B,40,0
CHEMBL1805671,F,36,0
CHEMBL1805672,F,36,0
CHEMBL1803313,B,39,0
CHEMBL1803438,B,73,0
CHEMBL1805113,B,39,0
CHEMBL1804238,B,36,0
CHEMBL1804395,A,36,0
CHEMBL1804798,P,110,0
CHEMBL1804799,A,110,0
CHEMBL1804800,P,110,0
CHEMBL1804802,A,112,0
CHEMBL1803230,F,41,0
CHEMBL1803241,P,41,0
CHEMBL1803359,A,37,0
CHEMBL1803806,B,36,0
CHEMBL1803807,B,36,0
CHEMBL1809767,B,35,0
CHEMBL1809768,B,35,0
CHEMBL1809304,T,46,0
CHEMBL1811275,A,40,0
CHEMBL1810071,P,48,0
CHEMBL1811343,A,48,0
CHEMBL1811344,A,48,0
CHEMBL1810944,P,35,0
CHEMBL1815735,B,53,0
CHEMBL1817162,B,43,0
CHEMBL1817163,B,43,0
CHEMBL1817339,B,34,0
CHEMBL1817340,B,34,0
CHEMBL1817341,B,34,0
CHEMBL1817342,B,34,0
CHEMBL1816227,T,57,0
CHEMBL1816703,B,42,0
CHEMBL1817389,A,40,0
CHEMBL1815993,B,42,0
CHEMBL1815994,B,42,0
CHEMBL1815996,A,53,0
CHEMBL1815997,T,58,0
CHEMBL1820682,F,51,0
CHEMBL1820403,A,36,0
CHEMBL1819843,B,67,0
CHEMBL1819844,B,67,0
CHEMBL1819931,F,46,0
CHEMBL1828094,A,34,0
CHEMBL1827041,B,65,0
CHEMBL1827364,P,234,0
CHEMBL1827500,F,41,0
CHEMBL1825379,B,35,0
CHEMBL1825874,B,46,0
CHEMBL1831601,P,38,0
CHEMBL1831602,A,38,0
CHEMBL1831940,B,140,0
CHEMBL1831941,B,80,0
CHEMBL1833118,B,41,0
CHEMBL1833394,B,35,0
CHEMBL1833396,B,40,0
CHEMBL1833397,B,38,0
CHEMBL1833398,B,42,0
CHEMBL1832261,F,37,0
CHEMBL1832262,F,37,0
CHEMBL1832263,F,37,0
CHEMBL1839641,P,44,0
CHEMBL1838753,F,54,0
CHEMBL1838944,F,54,0
CHEMBL1837189,B,42,0
CHEMBL1837488,F,34,0
CHEMBL1837839,B,33,0
CHEMBL1838233,B,37,0
CHEMBL1837544,P,112,0
CHEMBL1837545,A,112,0
CHEMBL1837546,P,112,0
CHEMBL1837684,U,113,0
CHEMBL1837685,U,113,0
CHEMBL1837694,B,38,0
CHEMBL1838095,A,46,0
CHEMBL1840117,B,51,0
CHEMBL1862759,P,100,0
CHEMBL1862765,A,168,0
CHEMBL1862766,A,168,0
CHEMBL1862788,P,82,0
CHEMBL1909177,B,1742,0
CHEMBL1909183,B,1742,0
CHEMBL1909184,B,1742,0
CHEMBL1909185,B,1742,0
CHEMBL1909188,B,1742,0
CHEMBL1909189,B,1742,0
CHEMBL1909208,B,1742,0
CHEMBL1909084,B,1742,0
CHEMBL1909097,B,1742,0
CHEMBL1909098,B,1742,0
CHEMBL1909099,B,1742,0
CHEMBL1909102,B,1742,0
CHEMBL1909103,B,1742,0
CHEMBL1909106,B,1742,0
CHEMBL1909111,B,1742,0
CHEMBL1909112,B,1742,0
CHEMBL1909117,B,1742,0
CHEMBL1909121,B,1742,0
CHEMBL1909147,B,1742,0
CHEMBL1909148,B,1742,0
CHEMBL1909149,B,1742,0
CHEMBL1909151,B,1742,0
CHEMBL1909152,B,1742,0
CHEMBL1909153,B,1742,0
CHEMBL1909154,B,1742,0
CHEMBL1909159,B,1742,0
CHEMBL1909161,B,1742,0
CHEMBL1909162,B,1742,0
CHEMBL1912450,P,37,0
CHEMBL1913241,B,33,0
CHEMBL1913242,B,33,0
CHEMBL1913246,P,33,0
CHEMBL1912701,B,39,0
CHEMBL1914127,B,42,0
CHEMBL1913668,A,46,0
CHEMBL1920845,B,41,0
CHEMBL1920121,B,43,0
CHEMBL1921535,B,33,0
CHEMBL1919887,A,33,0
CHEMBL1919145,B,78,0
CHEMBL1919147,B,78,0
CHEMBL1919148,B,78,0
CHEMBL1919149,B,78,0
CHEMBL1919150,B,78,0
CHEMBL1919151,B,78,0
CHEMBL1919152,B,78,0
CHEMBL1919153,B,78,0
CHEMBL1919154,B,78,0
CHEMBL1919155,A,78,0
CHEMBL1919156,A,78,0
CHEMBL1919361,A,77,0
CHEMBL1919392,P,35,0
CHEMBL1918242,B,52,0
CHEMBL1918243,B,52,0
CHEMBL1918739,A,173,0
CHEMBL1919540,B,35,0
CHEMBL1919541,B,35,0
CHEMBL1918002,B,70,0
CHEMBL1918198,B,41,0
CHEMBL1925358,U,39,0
CHEMBL1924278,F,47,0
CHEMBL1924423,B,42,0
CHEMBL1924433,B,47,0
CHEMBL1924918,T,42,0
CHEMBL1924919,T,42,0
CHEMBL1924920,T,42,0
CHEMBL1926122,B,34,0
CHEMBL1926131,B,34,0
CHEMBL1926132,B,34,0
CHEMBL1925587,P,36,0
CHEMBL1925588,P,36,0
CHEMBL1931436,A,120,0
CHEMBL1931437,A,120,0
CHEMBL1931286,B,86,0
CHEMBL1931378,B,86,0
CHEMBL1932222,B,41,0
CHEMBL1932813,B,35,0
CHEMBL1931874,B,37,0
CHEMBL1931875,B,37,0
CHEMBL1936904,P,47,0
CHEMBL1936905,A,47,0
CHEMBL1937178,F,53,0
CHEMBL1937179,P,53,0
CHEMBL1937265,A,36,0
CHEMBL1936052,B,44,0
CHEMBL1937557,P,36,0
CHEMBL1943846,A,33,0
CHEMBL1942579,B,62,0
CHEMBL1942580,B,69,0
CHEMBL1942581,B,69,0
CHEMBL1942845,B,44,0
CHEMBL1942846,B,44,0
CHEMBL1942973,B,35,0
CHEMBL1943665,B,72,0
CHEMBL1943666,B,72,0
CHEMBL1941364,A,44,0
CHEMBL1941491,B,41,0
CHEMBL1941611,A,36,0
CHEMBL1947813,P,34,0
CHEMBL1948383,A,56,0
CHEMBL1948982,P,100,0
CHEMBL1948000,P,335,0
CHEMBL1947450,B,50,0
CHEMBL1947452,B,50,0
CHEMBL1949349,B,36,0
CHEMBL1955037,B,33,0
CHEMBL1953228,B,38,0
CHEMBL1954753,B,35,0
CHEMBL1953849,B,52,0
CHEMBL1954200,B,62,0
CHEMBL1954622,B,52,0
CHEMBL1953793,B,38,0
CHEMBL1953924,B,38,0
CHEMBL1953926,B,38,0
CHEMBL1960748,B,163,0
CHEMBL1960750,B,163,0
CHEMBL1960751,B,163,0
CHEMBL1959509,B,33,0
CHEMBL1959658,A,36,0
CHEMBL1959672,B,51,0
CHEMBL1959827,B,44,0
CHEMBL1960368,A,39,0
CHEMBL1961097,B,83,0
CHEMBL1963972,F,1261,0
CHEMBL1963978,F,33,0
CHEMBL1963983,F,144,0
CHEMBL1963996,F,39,0
CHEMBL1964022,F,620,0
CHEMBL1964024,F,200,0
CHEMBL1964026,F,54,0
CHEMBL1964028,F,41,0
CHEMBL1964032,F,54,0
CHEMBL1964050,F,222,0
CHEMBL1964071,F,44,0
CHEMBL1964084,F,73,0
CHEMBL1964093,F,54,0
CHEMBL1963852,F,35,0
CHEMBL1963855,F,109,0
CHEMBL1963861,F,34,0
CHEMBL1963867,F,201,0
CHEMBL1963881,F,440,0
CHEMBL1963897,F,230,0
CHEMBL1963898,F,201,0
CHEMBL1963912,F,516,0
CHEMBL1963913,F,1512,0
